gene,male_wt_bf,female_wt_bf,male_ko_bf,female_ko_bf,male_wt_frac_detected,female_wt_frac_detected,male_ko_frac_detected,female_ko_frac_detected
Cap2,-30.521063,-8.964534,-15.547657,-47.609108,0.3908902691511387,0.3684265010351967,0.356935817805383,0.3481366459627329
Capg,-3.6760228,8.839208,-18.011982,7.253439,0.1614906832298136,0.1814699792960662,0.1981366459627329,0.2024844720496894
Capn1,-5.8519483,-5.1771803,-16.341602,-19.719683,0.1313664596273291,0.1238095238095238,0.1296066252587991,0.136335403726708
Capn10,-2.0535681,-8.707731,-8.521863,-5.1758018,0.0496894409937888,0.058695652173913,0.0530020703933747,0.0567287784679089
Capn11,4.73778,-0.21367148,90.31326,0.6572435,0.0013457556935817,0.0008281573498964,0.0178053830227743,0.0007246376811594
Capn12,-6.4975586,-0.89202136,-6.917168,-2.95492,0.037991718426501,0.027743271221532,0.0319875776397515,0.0327122153209109
Capn13,-1.8681302,3.2561882,-0.09196684,-0.68377393,0.0016563146997929,0.00175983436853,0.0031055900621118,0.0016563146997929
Capn15,-4.5804496,-12.6939945,-4.372421,-10.7934265,0.0894409937888198,0.0861283643892339,0.084575569358178,0.0906832298136646
Capn2,-39.69214,-20.20063,-39.60477,-54.68166,0.6049689440993788,0.577536231884058,0.5894409937888199,0.6074534161490683
Capn3,-2.995582,3.9354227,-7.48596,-10.5386915,0.0239130434782608,0.0214285714285714,0.0252587991718426,0.0238095238095238
Capn5,0.8844933,-6.7987866,-11.929526,-6.2115984,0.0443064182194617,0.041407867494824,0.0486542443064182,0.0443064182194617
Capn6,-6.510653,-4.383501,-3.1202722,-3.9045153,0.017391304347826,0.0209109730848861,0.019047619047619,0.0144927536231884
Capn7,-15.571832,-4.2576976,-6.3587666,-12.977728,0.134575569358178,0.1218426501035196,0.1309523809523809,0.1316770186335403
Capn9,4.7038803,-2.1349719,-0.75625134,-3.2455454,0.0047619047619047,0.0049689440993788,0.0045548654244306,0.0055900621118012
Capns1,-123.05717,-160.20631,-158.39534,-96.05711,0.9084886128364388,0.8906832298136645,0.889751552795031,0.8968944099378882
Caprin1,-43.415028,-24.942244,-47.215103,-14.878827,0.3870600414078675,0.3622153209109731,0.3746376811594203,0.3737060041407867
Caprin2,-4.849975,-9.051583,-10.781127,-4.3342505,0.0425465838509316,0.0366459627329192,0.0726708074534161,0.0595238095238095
Caps2,-1.6156025,-2.8504882,-0.02613613,-1.784427,0.0036231884057971,0.0027950310559006,0.0031055900621118,0.0040372670807453
Capsl,4.85973,2.7688923,4.245054,-2.855306,0.0136645962732919,0.0167701863354037,0.010351966873706,0.0076604554865424
Capza1,-39.013554,-33.384266,-14.578553,-22.376768,0.336231884057971,0.317287784679089,0.3057971014492753,0.3141821946169772
Capza2,-32.52119,-84.0504,-104.0958,-97.292145,0.7627329192546584,0.7574534161490684,0.7751552795031056,0.7982401656314699
Capzb,13.403752,-19.233646,-106.407234,-49.727566,0.8445134575569359,0.8199792960662526,0.8421325051759835,0.8484472049689441
Car11,-0.62026924,-14.976162,-16.234512,-32.433613,0.1598343685300207,0.148343685300207,0.1357142857142857,0.1369565217391304
Car13,-0.42259732,0.1579334,-0.49544004,0.37751266,0.0002070393374741,0.0011387163561076,0.0014492753623188,0.0011387163561076
Car14,1.9438084,0.537898,-0.64713097,0.036732394,0.001863354037267,0.0010351966873706,0.0006211180124223,0.0008281573498964
Car15,-0.36855653,-1.1373988,-2.6084707,-0.76212263,0.0055900621118012,0.0068322981366459,0.0064182194616977,0.0047619047619047
Car5b,-3.3593144,-10.947699,-18.027885,-6.654057,0.0609730848861283,0.0532091097308488,0.0650103519668737,0.0688405797101449
Car7,0.4099277,3.6337702,3.125282,-0.82759553,0.0021739130434782,0.0022774327122153,0.0023809523809523,0.001863354037267
Car8,5.1784925,2.522554,4.1994877,3.0689542,0.0013457556935817,0.0009316770186335,0.0009316770186335,0.0010351966873706
Car9,-1.3900325,0.916408,0.13998468,1.1831503,0.001863354037267,0.0011387163561076,0.0015527950310559,0.0023809523809523
Card10,0.8215121,-1.3554538,1.5569818,-0.37414294,0.001863354037267,0.00175983436853,0.0024844720496894,0.0012422360248447
Card19,-26.055548,-9.988349,-69.81156,-4.5698466,0.4721532091097308,0.4825051759834368,0.4526915113871635,0.4926501035196687
Card6,-2.686667,-3.519524,-1.9437222,-2.826625,0.0151138716356107,0.0140786749482401,0.0168737060041407,0.017287784679089
Carf,-5.339935,-3.6060438,-3.3327012,-7.5240245,0.0454451345755693,0.0429606625258799,0.0420289855072463,0.0467908902691511
Carhsp1,-16.064018,2.6254883,-11.19411,-21.429718,0.1973084886128364,0.193167701863354,0.2034161490683229,0.2305383022774327
Carm1,-19.181906,-2.8135836,-12.016894,-6.540288,0.1652173913043478,0.1496894409937888,0.1548654244306418,0.1372670807453416
Carmil1,-9.392467,-8.656307,-1.4830266,-1.2218773,0.0488612836438923,0.0471014492753623,0.0481366459627329,0.0440993788819875
Carmil3,0.68062615,-1.6594588,-1.3576739,0.46802494,0.0034161490683229,0.0026915113871635,0.0025879917184265,0.0030020703933747
Carmn,-26.930923,-3.6953201,-17.210615,-53.638336,0.4390269151138716,0.4584886128364389,0.4985507246376812,0.5277432712215321
Carnmt1,-29.868984,-13.982458,-27.07894,-17.72931,0.2175983436853002,0.2102484472049689,0.2044513457556935,0.225983436853002
Carns1,-24.809072,-19.966095,-26.563002,-5.321592,0.1629399585921325,0.1455486542443064,0.1687370600414078,0.1472049689440993
Cars,-6.2529497,-3.8029394,-2.8537686,-10.424764,0.0939958592132505,0.0779503105590062,0.0766045548654244,0.0855072463768115
Cars2,-10.511707,-15.970288,-19.713959,-21.51857,0.1542443064182194,0.1398550724637681,0.1644927536231884,0.1749482401656314
Casc1,-2.0403676,1.892126,1.8512385,-0.57911676,0.0044513457556935,0.0060041407867494,0.0085921325051759,0.0043478260869565
Casc3,-16.362383,-3.8923218,-10.798198,-7.7415957,0.1786749482401656,0.1667701863354037,0.1485507246376811,0.1632505175983437
Casc4,-32.836735,-44.044415,-42.56807,-23.887045,0.417287784679089,0.4012422360248447,0.3880952380952381,0.3921325051759834
Casd1,-22.496794,-17.985899,-26.117044,-13.336954,0.2113871635610766,0.196687370600414,0.2012422360248447,0.2091097308488612
Cask,-24.3646,-6.433411,-7.913999,-9.11976,0.1799171842650103,0.151863354037267,0.1520703933747412,0.1537267080745341
Caskin1,-0.3908889,-0.43116662,-1.4003506,-0.74870336,0.0045548654244306,0.0038302277432712,0.0044513457556935,0.0023809523809523
Caskin2,-10.832339,-10.822161,-8.8054905,-7.265738,0.1136645962732919,0.1068322981366459,0.1115942028985507,0.1163561076604554
Casp1,0.49218297,0.5653595,2.0352302,0.19371484,0.0006211180124223,0.0006211180124223,0.0005175983436853,0.0007246376811594
Casp12,-23.225847,-14.712574,-8.334297,-22.749142,0.3885093167701863,0.3541407867494824,0.3868530020703933,0.3848861283643892
Casp2,-5.590163,-12.729833,-9.756251,-1.9918594,0.051863354037267,0.0482401656314699,0.05527950310559,0.0511387163561076
Casp3,-6.730716,-13.176214,-1.5660472,-15.555291,0.1092132505175983,0.1169772256728778,0.1123188405797101,0.1149068322981366
Casp4,-5.417866,-4.080417,-6.3298206,-2.2079463,0.0396480331262939,0.0426501035196687,0.0527950310559006,0.0504140786749482
Casp6,-13.747923,2.8733838,-8.506276,-4.562319,0.0791925465838509,0.0738095238095238,0.084575569358178,0.0904761904761904
Casp7,-2.7464674,-2.1177156,-3.1940153,-5.3095045,0.0337474120082815,0.0368530020703933,0.0400621118012422,0.0388198757763975
Casp8,-7.7670426,-3.6247048,-18.609137,-7.996065,0.0985507246376811,0.0972049689440993,0.1060041407867494,0.1151138716356107
Casp8ap2,-21.804848,-12.577575,-16.977352,-15.499945,0.1842650103519668,0.1796066252587991,0.1537267080745341,0.1812629399585921
Casp9,-5.742951,-7.4140725,-3.9596503,-4.6209526,0.0473084886128364,0.0444099378881987,0.0532091097308488,0.0513457556935817
Casq1,-13.49112,-4.0369453,-19.870245,-35.12887,0.220807453416149,0.1419254658385093,0.2136645962732919,0.1540372670807453
Casq2,-0.42519256,0.35758585,-0.90020543,1.2833211,0.0009316770186335,0.0011387163561076,0.0011387163561076,0.0005175983436853
Cast,-65.558105,-67.5048,-29.081614,-72.26846,0.7152173913043478,0.7026915113871636,0.6212215320910973,0.6426501035196688
Castor1,-1.598492,-12.45755,-9.03218,-7.460195,0.1229813664596273,0.1050724637681159,0.117391304347826,0.1195652173913043
Castor2,-3.5899274,-22.948051,-38.3988,-14.789338,0.1507246376811594,0.1426501035196687,0.1564182194616977,0.1481366459627329
Casz1,-25.9052,-22.335629,-14.128778,-11.389203,0.1022774327122153,0.0870600414078675,0.0902691511387163,0.0980331262939958
Cat,-19.390993,-24.08765,-16.666475,-13.19424,0.2549689440993788,0.2343685300207039,0.2576604554865424,0.2521739130434782
Catip,-0.6756561,-0.6207463,-0.7271464,1.0668763,0.0045548654244306,0.0040372670807453,0.0037267080745341,0.00351966873706
Catsper2,-0.20243573,3.1224988,-0.40795955,-0.3522546,0.0063146997929606,0.0046583850931677,0.0055900621118012,0.0053830227743271
Catsper3,-0.62254554,0.24130858,-0.5032431,0.8302595,0.0010351966873706,0.0008281573498964,0.0003105590062111,0.0006211180124223
Catspere2,-0.8151769,0.3098165,-2.9492211,-0.6385062,0.0040372670807453,0.0048654244306418,0.0054865424430641,0.0053830227743271
Catsperg1,0.82819194,3.1571174,-0.7628649,-0.97802407,0.0036231884057971,0.0042443064182194,0.0033126293995859,0.0036231884057971
Cav1,-75.713135,-149.90115,-177.6943,-184.72954,0.8496894409937888,0.8109730848861284,0.8468944099378882,0.8560041407867495
Cav2,-67.38944,16.998133,-142.35274,-48.994694,0.5673913043478261,0.5513457556935818,0.6287784679089027,0.6370600414078675
Cav3,-9.2698965,-20.362219,-18.639036,-17.543121,0.2212215320910973,0.2206004140786749,0.2089026915113871,0.2302277432712215
Cavin1,-146.81699,-77.74719,-154.89214,-80.53957,0.9315734989648032,0.9057971014492754,0.9315734989648032,0.9194616977225673
Cavin2,-26.800295,-18.928707,-2.818673,-60.763058,0.3808488612836438,0.3536231884057971,0.3868530020703933,0.3940993788819876
Cavin3,-164.33041,-85.72227,-150.34308,-182.28917,0.9203933747412008,0.905486542443064,0.906832298136646,0.9252587991718426
Cavin4,2.1922474,0.9444129,2.467757,-0.11711557,0.0011387163561076,0.0022774327122153,0.0013457556935817,0.00175983436853
Cbarp,-6.2787147,-4.552988,-2.4282744,-3.5687215,0.0192546583850931,0.0215320910973084,0.0314699792960662,0.0254658385093167
Cbfa2t2,-14.131323,-17.052843,-10.667358,-12.20711,0.1188405797101449,0.1145962732919254,0.1188405797101449,0.1128364389233954
Cbfa2t3,11.139399,-7.8096666,-2.2992373,6.6187496,0.0723602484472049,0.0546583850931677,0.0594202898550724,0.0601449275362318
Cbfb,-8.9513855,-4.2277975,-2.4432244,-15.729497,0.0712215320910973,0.0697722567287784,0.0834368530020703,0.0893374741200828
Cbl,-20.413961,-5.2301946,-20.093754,-19.290903,0.270703933747412,0.2366459627329192,0.2436853002070393,0.2400621118012422
Cblb,-21.235685,-15.979407,-7.5083323,-18.195835,0.0989648033126294,0.1011387163561076,0.1078674948240165,0.1160455486542443
Cblc,0.58313257,-3.272185,-2.3053074,-2.0477896,0.0050724637681159,0.0096273291925465,0.006935817805383,0.0073498964803312
Cbll1,-7.0687366,-14.343169,-8.403852,-29.03602,0.2106625258799171,0.2049689440993788,0.1568322981366459,0.1856107660455486
Cbr1,-13.065096,-0.5623774,-14.388549,-29.498306,0.1800207039337474,0.1778467908902691,0.2126293995859213,0.2161490683229813
Cbr2,-88.89126,-39.760845,-105.313866,-21.372887,0.8744306418219462,0.8554865424430642,0.8266045548654244,0.8462732919254659
